"","stim","image_id","handle","prop.left.image","prop.right.image","handle_size","non_handle_size","prop_size_difference","image_left","image_right","avg_handle_salience","avg_non_handle_salience","prop_salience_difference","child_hashed_id","frame_id","key"
"545","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"QJNQRc","12-test-trials-second","leftImage"
"546","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"XSXH3A","11-test-trials-second","leftImage"
"547","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"2dHTGB","17-test-trials-second","leftImage"
"548","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"JWJWCP","9-test-trials-second","leftImage"
"549","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"dGTSDc","11-test-trials-second","leftImage"
"550","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"GUMALM","10-test-trials-second","leftImage"
"551","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"AdUCcB","9-test-trials-second","leftImage"
"552","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"MDFX3L","12-test-trials-second","leftImage"
"553","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"RPXXPZ","9-test-trials-second","leftImage"
"554","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"QNXcF7","15-test-trials-second","leftImage"
"555","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"Z6NPSH","10-test-trials-second","leftImage"
"556","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"JQD5CS","17-test-trials-second","leftImage"
"557","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"LWE6Fd","16-test-trials-second","leftImage"
"558","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"QKHKKU","9-test-trials-second","leftImage"
"559","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"YVAPXR","9-test-trials-second","leftImage"
"560","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"AJNASE","9-test-trials-second","leftImage"
"561","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"7JEN7E","9-test-trials-second","leftImage"
"562","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"7EGSXd","11-test-trials-second","leftImage"
"563","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"2C5D4d","10-test-trials-second","leftImage"
"564","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"TCYU6E","15-test-trials-second","leftImage"
"565","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"7JQVcC","11-test-trials-second","leftImage"
"566","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"EBMX7Q","11-test-trials-second","leftImage"
"567","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"B24J2J","11-test-trials-second","leftImage"
"568","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"FdGTMc","17-test-trials-second","leftImage"
"569","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"Z5WTQV","12-test-trials-second","leftImage"
"570","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"R3UB43","10-test-trials-second","leftImage"
"571","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"D2URLR","17-test-trials-second","leftImage"
"572","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"7dCZcE","11-test-trials-second","leftImage"
"573","handle12","handle12_nohandle5","leftImage",0.007917156,0.023214286,0.007917156,0.023214286,-0.491372355960896,"handle12","nohandle5",0.183797459012671,0.232598835096962,-0.11719935257503,"GAS3CK","11-test-trials-second","leftImage"
"574","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"7cNA53","11-test-trials-second","leftImage"
"575","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"TMYGLN","16-test-trials-second","leftImage"
"576","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"7DBCXJ","9-test-trials-second","leftImage"
"577","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"NUcF2L","15-test-trials-second","leftImage"
"578","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"J4Wc4S","10-test-trials-second","leftImage"
"579","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"7JQVcC","9-test-trials-second","leftImage"
"580","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"PXcEWc","10-test-trials-second","leftImage"
"581","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"DZWA6c","11-test-trials-second","leftImage"
"582","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"Z6NPSH","11-test-trials-second","leftImage"
"583","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"MQXTH6","10-test-trials-second","leftImage"
"584","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"GLKXLK","12-test-trials-second","leftImage"
"585","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"3cA2US","9-test-trials-second","leftImage"
"586","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"NSPKAX","10-test-trials-second","leftImage"
"587","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"GZRSGQ","12-test-trials-second","leftImage"
"588","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"BB4HDN","10-test-trials-second","leftImage"
"589","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"BC3EQH","9-test-trials-second","leftImage"
"590","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"V5NW7d","9-test-trials-second","leftImage"
"591","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"36PHQH","10-test-trials-second","leftImage"
"592","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"XVYKDY","12-test-trials-second","leftImage"
"593","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dV4G6H","15-test-trials-second","leftImage"
"594","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"VDQ5BZ","12-test-trials-second","leftImage"
"595","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"AJNASE","12-test-trials-second","leftImage"
"596","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"2dHTGB","16-test-trials-second","leftImage"
"597","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"A4T62F","17-test-trials-second","leftImage"
"598","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dN46X7","12-test-trials-second","leftImage"
"599","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"XSXH3A","12-test-trials-second","leftImage"
"600","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dMXAXJ","12-test-trials-second","leftImage"
"601","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"XDNYQA","14-test-trials-second","leftImage"
"602","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"LTFLcX","14-test-trials-second","leftImage"
"603","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dP6ENN","10-test-trials-second","leftImage"
"604","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"44MRKJ","12-test-trials-second","leftImage"
"605","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dGTSDc","10-test-trials-second","leftImage"
"606","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"YLJABE","9-test-trials-second","leftImage"
"607","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"UP4HFd","9-test-trials-second","leftImage"
"608","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"FVD4NU","11-test-trials-second","leftImage"
"609","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"FdTCZ5","10-test-trials-second","leftImage"
"610","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"E4M2DX","10-test-trials-second","leftImage"
"611","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"Q6d6Jc","15-test-trials-second","leftImage"
"612","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"JQD5CS","16-test-trials-second","leftImage"
"613","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"3XF5Ec","12-test-trials-second","leftImage"
"614","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"UXDZGG","11-test-trials-second","leftImage"
"615","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"Q4NMdQ","17-test-trials-second","leftImage"
"616","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"MPWBNY","11-test-trials-second","leftImage"
"617","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"VcMRA5","11-test-trials-second","leftImage"
"618","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"McUQZY","11-test-trials-second","leftImage"
"619","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"J5HcXH","12-test-trials-second","leftImage"
"620","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"ZRAPcS","16-test-trials-second","leftImage"
"621","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"WFEDSN","11-test-trials-second","leftImage"
"622","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"cG5TQ7","9-test-trials-second","leftImage"
"623","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"NLVNEU","9-test-trials-second","leftImage"
"624","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"MHQP7F","9-test-trials-second","leftImage"
"625","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"H5XBdN","16-test-trials-second","leftImage"
"626","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"LWE6Fd","15-test-trials-second","leftImage"
"627","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"KcBSCT","11-test-trials-second","leftImage"
"628","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"d3R22Z","12-test-trials-second","leftImage"
"629","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"QKHKKU","11-test-trials-second","leftImage"
"630","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"CD5ZKE","11-test-trials-second","leftImage"
"631","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"ZWR77Y","10-test-trials-second","leftImage"
"632","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dUMJUK","9-test-trials-second","leftImage"
"633","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"MDFX3L","10-test-trials-second","leftImage"
"634","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"SKPWQL","10-test-trials-second","leftImage"
"635","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"V6SRAE","9-test-trials-second","leftImage"
"636","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"BZcJWT","9-test-trials-second","leftImage"
"637","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"dMRE3G","10-test-trials-second","leftImage"
"638","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"JRUCRL","10-test-trials-second","leftImage"
"639","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"4BcPSC","10-test-trials-second","leftImage"
"640","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"7dCZcE","10-test-trials-second","leftImage"
"641","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"FdGTMc","16-test-trials-second","leftImage"
"642","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"GUMALM","9-test-trials-second","leftImage"
"643","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"N3DX54","9-test-trials-second","leftImage"
"644","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"NSPKAX","11-test-trials-second","leftImage"
"645","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"T4W4DN","12-test-trials-second","leftImage"
"646","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"NUVH7Z","10-test-trials-second","leftImage"
"647","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"JWJWCP","11-test-trials-second","leftImage"
"648","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"MQARUG","17-test-trials-second","leftImage"
"649","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"TCYU6E","16-test-trials-second","leftImage"
"650","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"D2URLR","15-test-trials-second","leftImage"
"651","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"7JEN7E","11-test-trials-second","leftImage"
"652","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"KWESR7","10-test-trials-second","leftImage"
"653","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"KYcLLK","16-test-trials-second","leftImage"
"654","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"T55HF3","9-test-trials-second","leftImage"
"655","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"TBScD3","9-test-trials-second","leftImage"
"656","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"3LA3PY","14-test-trials-second","leftImage"
"657","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"67EKL7","11-test-trials-second","leftImage"
"658","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"6PdGYD","9-test-trials-second","leftImage"
"659","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"AVUELP","12-test-trials-second","leftImage"
"660","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"LGRMU3","9-test-trials-second","leftImage"
"661","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"J564QU","11-test-trials-second","leftImage"
"662","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"QSPRSS","12-test-trials-second","leftImage"
"663","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"VMURTL","14-test-trials-second","leftImage"
"664","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"R3UB43","11-test-trials-second","leftImage"
"665","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"DAVUMS","15-test-trials-second","leftImage"
"666","handle18","handle18_nohandle4","leftImage",0.063311688,0.061201299,0.063311688,0.061201299,0.0169491476419243,"handle18","nohandle4",0.288203350893925,0.183768412128919,0.221273700986114,"WWW4Hc","9-test-trials-second","leftImage"
